id,countryid,recorddate,cases,deaths
30370,316,2020-05-07,0,4
30371,316,2020-05-06,0,1
30372,316,2020-05-05,4,4
30373,316,2020-05-04,0,28
30374,316,2020-05-03,0,10
30375,316,2020-05-02,0,14
30376,316,2020-05-01,0,0
30377,316,2020-04-30,0,9
30378,316,2020-04-29,0,10
30379,316,2020-04-28,1,17
30380,316,2020-04-27,1,32
30381,316,2020-04-26,1,28
30382,316,2020-04-25,0,34
30383,316,2020-04-24,1,39
30384,316,2020-04-23,0,26
30385,316,2020-04-22,3,6
30386,316,2020-04-21,3,88
30387,316,2020-04-20,0,0
30388,316,2020-04-19,0,30
30389,316,2020-04-18,1,31
30390,316,2020-04-17,2,26
30391,316,2020-04-16,1,36
30392,316,2020-04-15,0,10
30393,316,2020-04-14,1,15
30394,316,2020-04-13,0,79
30395,316,2020-04-12,0,33
30396,316,2020-04-11,0,23
30397,316,2020-04-10,2,43
30398,316,2020-04-09,0,0
30399,316,2020-04-08,2,39
30400,316,2020-04-07,2,5
30401,316,2020-04-06,0,8
30402,316,2020-04-05,0,6
30403,316,2020-04-04,0,1
30404,316,2020-04-03,0,13
30405,316,2020-04-02,0,0
30406,316,2020-04-01,0,6
30407,316,2020-03-31,0,15
30408,316,2020-03-30,0,3
30409,316,2020-03-29,0,2
30410,316,2020-03-28,0,7
30411,316,2020-03-27,0,8
30412,316,2020-03-26,0,8
30413,316,2020-03-25,0,2
30414,316,2020-03-24,0,30
30415,316,2020-03-23,1,7
30416,316,2020-03-22,0,0
30417,316,2020-03-21,0,3
30418,316,2020-03-20,0,2
30419,316,2020-03-19,0,0
30420,316,2020-03-18,0,17
30421,316,2020-03-17,0,0
30422,316,2020-03-16,0,2
30423,317,2020-06-22,7,505
30424,317,2020-06-21,6,467
30425,317,2020-06-20,5,604
30426,317,2020-06-19,2,541
30427,317,2020-06-18,3,575
30428,317,2020-06-17,5,527
30429,317,2020-06-16,2,511
30430,317,2020-06-15,7,454
30431,317,2020-06-14,4,514
30432,317,2020-06-13,6,520
30433,317,2020-06-12,4,609
30434,317,2020-06-11,2,683
30435,317,2020-06-10,4,630
30436,317,2020-06-09,5,662
30437,317,2020-06-08,10,717
30438,317,2020-06-07,10,487
30439,317,2020-06-06,8,723
30440,317,2020-06-05,6,562
30441,317,2020-06-04,4,710
30442,317,2020-06-03,6,887
30443,317,2020-06-02,8,719
30444,317,2020-06-01,7,851
30445,317,2020-05-31,11,1008
30446,317,2020-05-30,9,1072
30447,317,2020-05-29,10,845
30448,317,2020-05-28,3,692
30449,317,2020-05-27,7,608
30450,317,2020-05-26,9,665
30451,317,2020-05-25,8,838
30452,317,2020-05-24,10,900
30453,317,2020-05-23,9,955
30454,317,2020-05-22,5,1041
30455,317,2020-05-21,3,804
30456,317,2020-05-20,3,1073
30457,317,2020-05-19,6,841
30458,317,2020-05-18,5,1048
30459,317,2020-05-17,11,942
30460,317,2020-05-16,8,885
30461,317,2020-05-15,6,947
30462,317,2020-05-14,7,751
30463,317,2020-05-13,10,991
30464,317,2020-05-12,7,598
30465,317,2020-05-11,9,1065
30466,317,2020-05-10,2,415
30467,317,2020-05-09,3,641
30468,317,2020-05-08,2,278
30469,317,2020-05-07,2,485
30470,317,2020-05-06,0,526
30471,317,2020-05-05,2,295
30472,317,2020-05-04,5,364
30473,317,2020-05-03,3,242
30474,317,2020-05-02,4,353
30475,317,2020-05-01,2,284
30476,317,2020-04-30,1,300
30477,317,2020-04-29,1,152
30478,317,2020-04-28,2,213
30479,317,2020-04-27,1,183
30480,317,2020-04-26,4,278
30481,317,2020-04-25,1,215
30482,317,2020-04-24,1,151
30483,317,2020-04-23,2,168
30484,317,2020-04-22,2,85
30485,317,2020-04-21,2,80
30486,317,2020-04-20,1,163
30487,317,2020-04-19,1,94
30488,317,2020-04-18,2,134
30489,317,2020-04-17,0,119
30490,317,2020-04-16,0,50
30491,317,2020-04-15,1,55
30492,317,2020-04-14,1,66
30493,317,2020-04-13,0,80
30494,317,2020-04-12,0,161
30495,317,2020-04-11,0,83
30496,317,2020-04-10,0,55
30497,317,2020-04-09,0,112
30498,317,2020-04-08,0,78
30499,317,2020-04-07,0,109
30500,317,2020-04-06,0,77
30501,317,2020-04-05,1,137
30502,317,2020-04-04,0,0
30503,317,2020-04-03,0,25
30504,317,2020-04-02,0,28
30505,317,2020-04-01,0,23
30506,317,2020-03-31,0,11
30507,317,2020-03-30,0,20
30508,317,2020-03-29,0,10
30509,317,2020-03-28,0,17
30510,317,2020-03-27,0,13
30511,317,2020-03-26,0,4
30512,317,2020-03-25,0,2
30513,317,2020-03-24,0,1
30514,317,2020-03-23,0,12
30515,317,2020-03-22,0,17
30516,317,2020-03-21,0,11
30517,317,2020-03-20,0,6
30518,317,2020-03-19,0,12
30519,317,2020-03-18,0,7
30520,317,2020-03-17,0,11
30521,317,2020-03-16,0,8
30522,317,2020-03-15,0,4
30523,317,2020-03-14,0,20
30524,317,2020-03-13,0,8
30525,317,2020-03-12,0,3
30526,317,2020-03-11,0,4
30527,317,2020-03-10,0,1
30528,317,2020-03-09,0,3
30529,317,2020-03-08,0,3
30530,317,2020-03-06,0,2
30531,317,2020-03-03,0,10
30532,317,2020-03-02,0,1
30533,317,2020-03-01,0,0
30534,317,2020-02-29,0,2
30535,317,2020-02-28,0,17
30536,317,2020-02-27,0,15
30537,317,2020-02-26,0,6
30538,317,2020-02-25,0,2
30539,317,2020-02-24,0,3
30540,317,2020-02-23,0,0
30541,317,2020-02-22,0,0
30542,317,2020-02-21,0,0
30543,317,2020-02-20,0,0
30544,317,2020-02-19,0,0
30545,317,2020-02-18,0,0
30546,317,2020-02-17,0,0
30547,317,2020-02-16,0,0
30548,317,2020-02-15,0,0
30549,317,2020-02-14,0,0
30550,317,2020-02-13,0,0
30551,317,2020-02-12,0,0
30552,317,2020-02-11,0,0
30553,317,2020-02-10,0,0
30554,317,2020-02-09,0,0
30555,317,2020-02-08,0,0
30556,317,2020-02-07,0,0
30557,317,2020-02-06,0,0
30558,317,2020-02-05,0,0
30559,317,2020-02-04,0,0
30560,317,2020-02-03,0,0
30561,317,2020-02-02,0,0
30562,317,2020-02-01,0,0
30563,317,2020-01-31,0,0
30564,317,2020-01-30,0,0
30565,317,2020-01-29,0,0
30566,317,2020-01-28,0,0
30567,317,2020-01-27,0,0
30568,317,2020-01-26,0,0
30569,317,2020-01-25,0,0
30570,317,2020-01-24,0,0
30571,317,2020-01-23,0,0
30572,317,2020-01-22,0,0
30573,317,2020-01-21,0,0
30574,317,2020-01-20,0,0
30575,317,2020-01-19,0,0
30576,317,2020-01-18,0,0
30577,317,2020-01-17,0,0
30578,317,2020-01-16,0,0
30579,317,2020-01-15,0,0
30580,317,2020-01-14,0,0
30581,317,2020-01-13,0,0
30582,317,2020-01-12,0,0
30583,317,2020-01-11,0,0
30584,317,2020-01-10,0,0
30585,317,2020-01-09,0,0
30586,317,2020-01-08,0,0
30587,317,2020-01-07,0,0
30588,317,2020-01-06,0,0
30589,317,2020-01-05,0,0
30590,317,2020-01-04,0,0
30591,317,2020-01-03,0,0
30592,317,2020-01-02,0,0
30593,317,2020-01-01,0,0
30594,317,2019-12-31,0,0
30595,318,2020-06-22,3,205
30596,318,2020-06-21,2,170
30597,318,2020-06-20,3,192
30598,318,2020-06-19,1,132
30599,318,2020-06-18,1,95
30600,318,2020-06-17,2,90
30601,318,2020-06-16,1,100
30602,318,2020-06-15,0,87
30603,318,2020-06-14,0,78
30604,318,2020-06-13,1,41
30605,318,2020-06-12,0,37
30606,318,2020-06-11,0,36
30607,318,2020-06-10,2,38
30608,318,2020-06-09,1,23
30609,318,2020-06-08,1,25
30610,318,2020-06-07,0,33
30611,318,2020-06-06,0,38
30612,318,2020-06-05,2,37
30613,318,2020-06-04,0,28
30614,318,2020-06-03,3,26
30615,318,2020-06-02,1,28
30616,318,2020-06-01,0,69
30617,318,2020-05-31,0,26
30618,318,2020-05-30,0,60
30619,318,2020-05-29,0,68
30620,318,2020-05-28,0,74
30621,318,2020-05-27,0,52
30622,318,2020-05-26,0,35
30623,318,2020-05-25,2,30
30624,318,2020-05-24,0,39
30625,318,2020-05-23,0,14
30626,318,2020-05-22,0,37
30627,318,2020-05-21,0,43
30628,318,2020-05-20,0,27
30629,318,2020-05-19,0,27
30630,318,2020-05-18,0,78
30631,318,2020-05-17,0,21
30632,318,2020-05-16,0,6
30633,318,2020-05-15,2,29
30634,318,2020-05-14,0,38
30635,318,2020-05-13,0,7
30636,318,2020-05-12,0,21
30637,318,2020-05-11,0,14
30638,318,2020-05-10,0,71
30639,318,2020-05-09,0,25
30640,318,2020-05-08,0,11
30641,318,2020-05-07,0,24
30642,318,2020-05-06,1,28
30643,318,2020-05-05,1,13
30644,318,2020-05-04,0,35
30645,318,2020-05-03,2,26
30646,318,2020-05-02,0,23
30647,318,2020-05-01,0,0
30648,318,2020-04-30,0,17
30649,318,2020-04-29,0,21
30650,318,2020-04-28,0,13
30651,318,2020-04-27,0,13
30652,318,2020-04-26,0,17
30653,318,2020-04-25,0,9
30654,318,2020-04-24,0,25
30655,318,2020-04-23,1,19
30656,318,2020-04-22,0,22
30657,318,2020-04-21,0,22
30658,318,2020-04-20,2,14
30659,318,2020-04-19,0,48
30660,318,2020-04-18,0,17
30661,318,2020-04-17,0,23
30662,318,2020-04-16,0,17
30663,318,2020-04-15,0,19
30664,318,2020-04-14,0,11
30665,318,2020-04-13,0,42
30666,318,2020-04-12,0,38
30667,318,2020-04-11,0,41
30668,318,2020-04-10,1,18
30669,318,2020-04-09,0,10
30670,318,2020-04-08,0,42
30671,318,2020-04-07,0,12
30672,318,2020-04-06,3,72
30673,318,2020-04-05,0,0
30674,318,2020-04-04,0,19
30675,318,2020-04-03,0,13
30676,318,2020-04-02,1,5
30677,318,2020-04-01,0,23
30678,318,2020-03-31,0,0
30679,318,2020-03-30,0,0
30680,318,2020-03-29,0,26
30681,318,2020-03-28,0,14
30682,318,2020-03-27,0,0
30683,318,2020-03-26,0,2
30684,318,2020-03-25,0,26
30685,318,2020-03-24,0,2
30686,318,2020-03-23,0,0
30687,318,2020-03-22,0,8
30688,318,2020-03-21,0,0
30689,318,2020-03-20,0,3
30690,318,2020-03-19,0,3
30691,319,2020-06-22,0,0
30692,319,2020-06-21,0,0
30693,319,2020-06-20,0,0
30694,319,2020-06-19,0,0
30695,319,2020-06-18,0,0
30696,319,2020-06-17,0,0
30697,319,2020-06-16,0,0
30698,319,2020-06-15,0,0
30699,319,2020-06-14,0,0
30700,319,2020-06-13,0,0
30701,319,2020-06-12,0,0
30702,319,2020-06-11,0,0
30703,319,2020-06-10,0,0
30704,319,2020-06-09,0,0
30705,319,2020-06-08,0,0
30706,319,2020-06-07,0,0
30707,319,2020-06-06,0,0
30708,319,2020-06-05,0,0
30709,319,2020-06-04,0,0
30710,319,2020-06-03,0,0
30711,319,2020-06-02,0,0
30712,319,2020-06-01,0,0
30713,319,2020-05-31,0,0
30714,319,2020-05-30,0,0
30715,319,2020-05-29,0,0
30716,319,2020-05-28,0,0
30717,319,2020-05-27,0,0
30718,319,2020-05-26,0,0
30719,319,2020-05-25,0,0
30720,319,2020-05-24,0,0
30721,319,2020-05-23,0,0
30722,319,2020-05-22,0,0
30723,319,2020-05-21,0,0
30724,319,2020-05-20,0,0
30725,319,2020-05-19,0,0
30726,319,2020-05-18,0,0
30727,319,2020-05-17,0,0
30728,319,2020-05-16,0,0
30729,319,2020-05-15,0,0
30730,319,2020-05-14,0,0
30731,319,2020-05-13,0,0
30732,319,2020-05-12,0,0
30733,319,2020-05-11,0,0
30734,319,2020-05-10,0,0
30735,319,2020-05-09,0,0
30736,319,2020-05-08,0,0
30737,319,2020-05-07,0,0
30738,319,2020-05-06,0,0
30739,319,2020-05-05,0,0
30740,319,2020-05-04,0,0
30741,319,2020-05-03,0,0
30742,319,2020-05-02,0,0
30743,319,2020-05-01,0,0
30744,319,2020-04-30,0,0
30745,319,2020-04-29,0,0
30746,319,2020-04-28,0,0
30747,319,2020-04-27,0,0
30748,319,2020-04-26,0,0
30749,319,2020-04-25,0,0
30750,319,2020-04-24,0,0
30751,319,2020-04-23,0,0
30752,319,2020-04-22,0,0
30753,319,2020-04-21,0,0
30754,319,2020-04-20,0,0
30755,319,2020-04-19,0,0
30756,319,2020-04-18,0,0
30757,319,2020-04-17,0,0
30758,319,2020-04-16,0,0
30759,319,2020-04-15,0,0
30760,319,2020-04-14,0,0
30761,319,2020-04-13,0,1
30762,319,2020-04-12,0,2
30763,319,2020-04-11,0,0
30764,319,2020-04-10,0,1
30765,319,2020-04-09,0,3
30766,319,2020-04-08,0,0
30767,319,2020-04-07,0,1
30768,319,2020-04-06,0,1
30769,319,2020-04-05,0,0
30770,319,2020-04-04,0,0
30771,319,2020-04-03,0,0
30772,319,2020-04-02,0,1
30773,319,2020-04-01,0,0
30774,319,2020-03-31,0,3
30775,319,2020-03-30,0,0
30776,319,2020-03-29,0,0
30777,319,2020-03-28,0,0
30778,319,2020-03-27,0,4
30779,319,2020-03-26,0,0
30780,319,2020-03-25,0,2
30781,320,2020-06-22,0,0
30782,320,2020-06-21,0,1
30783,320,2020-06-20,0,2
30784,320,2020-06-19,0,4
30785,320,2020-06-18,2,6
30786,320,2020-06-17,0,1
30787,320,2020-06-16,0,0
30788,320,2020-06-15,0,0
30789,320,2020-06-14,1,1
30790,320,2020-06-13,1,2
30791,320,2020-06-12,0,2
30792,320,2020-06-11,0,3
30793,320,2020-06-10,0,1
30794,320,2020-06-09,1,0
30795,320,2020-06-08,0,2
30796,320,2020-06-07,0,4
30797,320,2020-06-06,0,0
30798,320,2020-06-05,1,3
30799,320,2020-06-04,0,0
30800,320,2020-06-03,0,8
30801,320,2020-06-02,0,5
30802,320,2020-06-01,0,1
30803,320,2020-05-31,0,1
30804,320,2020-05-30,0,3
30805,320,2020-05-29,1,4
30806,320,2020-05-28,1,4
30807,320,2020-05-27,0,4
30808,320,2020-05-26,0,2
30809,320,2020-05-25,0,1
30810,320,2020-05-24,0,16
30811,320,2020-05-23,0,5
30812,320,2020-05-22,1,9
30813,320,2020-05-21,0,4
30814,320,2020-05-20,2,3
30815,320,2020-05-19,0,1
30816,320,2020-05-18,0,11
30817,320,2020-05-17,0,27
30818,320,2020-05-16,0,8
30819,320,2020-05-15,0,11
30820,320,2020-05-14,1,1
30821,320,2020-05-13,0,4
30822,320,2020-05-12,0,7
30823,320,2020-05-11,0,9
30824,320,2020-05-10,0,2
30825,320,2020-05-09,0,19
30826,320,2020-05-08,1,9
30827,320,2020-05-07,0,4
30828,320,2020-05-06,1,0
30829,320,2020-05-05,0,17
30830,320,2020-05-04,0,8
30831,320,2020-05-03,0,1
30832,320,2020-05-02,1,12
30833,320,2020-05-01,0,9
30834,320,2020-04-30,2,13
30835,320,2020-04-29,0,18
30836,320,2020-04-28,1,6
30837,320,2020-04-27,0,8
30838,320,2020-04-26,0,20
30839,320,2020-04-25,1,6
30840,320,2020-04-24,0,17
30841,320,2020-04-23,2,13
30842,320,2020-04-22,4,9
30843,320,2020-04-21,0,12
30844,320,2020-04-20,0,15
30845,320,2020-04-19,0,30
30846,320,2020-04-18,0,7
30847,320,2020-04-17,0,9
30848,320,2020-04-16,0,9
30849,320,2020-04-15,0,2
30850,320,2020-04-14,0,4
30851,320,2020-04-13,2,21
30852,320,2020-04-12,1,18
30853,320,2020-04-11,0,23
30854,320,2020-04-10,0,12
30855,320,2020-04-09,0,29
30856,320,2020-04-08,1,6
30857,320,2020-04-07,0,9
30858,320,2020-04-06,0,24
30859,320,2020-04-05,0,16
30860,320,2020-04-04,1,35
30861,320,2020-04-03,0,12
30862,320,2020-04-02,0,48
30863,320,2020-04-01,0,22
30864,320,2020-03-31,0,0
30865,320,2020-03-30,0,71
30866,320,2020-03-29,0,25
30867,320,2020-03-28,0,36
30868,320,2020-03-27,0,23
30869,320,2020-03-26,0,24
30870,320,2020-03-25,0,17
30871,320,2020-03-24,0,41
30872,320,2020-03-23,0,15
30873,320,2020-03-22,0,13
30874,320,2020-03-21,0,25
30875,320,2020-03-20,0,15
30876,320,2020-03-19,0,10
30877,320,2020-03-18,0,25
30878,320,2020-03-17,0,5
30879,320,2020-03-16,0,5
30880,320,2020-03-15,0,7
30881,320,2020-03-14,0,3
30882,320,2020-03-13,0,6
30883,320,2020-03-12,0,2
30884,320,2020-03-11,0,2
30885,320,2020-03-10,0,3
30886,320,2020-03-09,0,1
30887,320,2020-03-08,0,1
30888,320,2020-03-03,0,1
30889,321,2020-06-22,0,51
30890,321,2020-06-21,0,26
30891,321,2020-06-20,0,15
30892,321,2020-06-19,0,6
30893,321,2020-06-18,0,16
30894,321,2020-06-17,0,9
30895,321,2020-06-16,0,18
30896,321,2020-06-15,0,4
30897,321,2020-06-14,1,20
30898,321,2020-06-13,0,20
30899,321,2020-06-12,1,14
30900,321,2020-06-11,0,20
30901,321,2020-06-10,0,18
30902,321,2020-06-09,0,19
30903,321,2020-06-08,1,11
30904,321,2020-06-07,1,8
30905,321,2020-06-06,0,6
30906,321,2020-06-05,1,50
30907,321,2020-06-04,0,14
30908,321,2020-06-03,0,9
30909,321,2020-06-02,0,13
30910,321,2020-06-01,1,29
30911,321,2020-05-31,0,19
30912,321,2020-05-30,0,4
30913,321,2020-05-29,0,7
30914,321,2020-05-28,0,21
30915,321,2020-05-27,0,21
30916,321,2020-05-26,0,5
30917,321,2020-05-25,0,17
30918,321,2020-05-24,0,11
30919,321,2020-05-23,0,62
30920,321,2020-05-22,0,63
30921,321,2020-05-21,0,7
30922,321,2020-05-20,0,23
30923,321,2020-05-19,0,20
30924,321,2020-05-18,0,9
30925,321,2020-05-17,0,11
30926,321,2020-05-16,0,5
30927,321,2020-05-15,0,8
30928,321,2020-05-14,0,8
30929,321,2020-05-13,0,11
30930,321,2020-05-12,0,14
30931,321,2020-05-11,0,36
30932,321,2020-05-10,0,13
30933,321,2020-05-09,1,12
30934,321,2020-05-08,0,34
30935,321,2020-05-07,0,9
30936,321,2020-05-06,0,1
30937,321,2020-05-05,0,3
30938,321,2020-05-04,0,4
30939,321,2020-05-03,1,4
30940,321,2020-05-02,0,4
30941,321,2020-05-01,0,4
30942,321,2020-04-30,0,4
30943,321,2020-04-29,0,7
30944,321,2020-04-28,0,3
30945,321,2020-04-27,0,3
30946,321,2020-04-26,2,8
30947,321,2020-04-25,0,8
30948,321,2020-04-24,0,6
30949,321,2020-04-23,1,5
30950,321,2020-04-22,0,0
30951,321,2020-04-21,0,4
30952,321,2020-04-20,0,1
30953,321,2020-04-19,0,4
30954,321,2020-04-18,0,5
30955,321,2020-04-17,0,5
30956,321,2020-04-16,0,17
30957,321,2020-04-15,1,9
30958,321,2020-04-14,0,2
30959,321,2020-04-13,0,11
30960,321,2020-04-12,0,10
30961,321,2020-04-11,1,27
30962,321,2020-04-10,0,7
30963,321,2020-04-09,0,27
30964,321,2020-04-08,0,7
30965,321,2020-04-07,1,14
30966,321,2020-04-06,1,7
30967,321,2020-04-05,1,26
30968,321,2020-04-04,0,0
30969,321,2020-04-03,4,15
30970,321,2020-04-02,0,16
30971,321,2020-04-01,1,17
30972,321,2020-03-31,1,8
30973,321,2020-03-30,2,26
30974,321,2020-03-29,1,21
30975,321,2020-03-28,1,23
30976,321,2020-03-27,2,35
30977,321,2020-03-26,0,29
30978,321,2020-03-25,0,37
30979,321,2020-03-24,0,19
30980,321,2020-03-23,0,18
30981,321,2020-03-22,0,67
30982,321,2020-03-21,0,14
30983,321,2020-03-20,0,16
30984,321,2020-03-19,1,13
30985,321,2020-03-18,0,0
30986,321,2020-03-17,0,21
30987,321,2020-03-16,0,6
30988,321,2020-03-15,1,27
30989,321,2020-03-13,0,5
30990,321,2020-03-12,1,20
30991,321,2020-03-11,1,0
30992,321,2020-03-10,0,9
30993,321,2020-03-09,0,10
30994,321,2020-03-07,0,6
30995,321,2020-03-06,0,3
30996,321,2020-03-03,0,3
30997,321,2020-03-02,0,6
30998,321,2020-03-01,0,1
30999,321,2020-02-29,0,0
31000,321,2020-02-28,0,1
31001,321,2020-02-27,0,1
31002,321,2020-02-26,0,0
31003,321,2020-02-25,0,0
31004,321,2020-02-24,0,0
31005,321,2020-02-23,0,0
31006,321,2020-02-22,0,1
31007,321,2020-02-21,0,0
31008,321,2020-02-20,0,0
31009,321,2020-02-19,0,0
31010,321,2020-02-18,0,0
31011,321,2020-02-17,0,0
31012,321,2020-02-16,0,0
31013,321,2020-02-15,0,0
31014,321,2020-02-14,0,0
31015,321,2020-02-13,0,0
31016,321,2020-02-12,0,0
31017,321,2020-02-11,0,0
31018,321,2020-02-10,0,0
31019,321,2020-02-09,0,0
31020,321,2020-02-08,0,0
31021,321,2020-02-07,0,0
31022,321,2020-02-06,0,0
31023,321,2020-02-05,0,0
31024,321,2020-02-04,0,0
31025,321,2020-02-03,0,0
31026,321,2020-02-02,0,0
31027,321,2020-02-01,0,0
31028,321,2020-01-31,0,0
31029,321,2020-01-30,0,0
31030,321,2020-01-29,0,0
31031,321,2020-01-28,0,0
31032,321,2020-01-27,0,0
31033,321,2020-01-26,0,0
31034,321,2020-01-25,0,0
31035,321,2020-01-24,0,0
31036,321,2020-01-23,0,0
31037,321,2020-01-22,0,0
31038,321,2020-01-21,0,0
31039,321,2020-01-20,0,0
31040,321,2020-01-19,0,0
31041,321,2020-01-18,0,0
31042,321,2020-01-17,0,0
31043,321,2020-01-16,0,0
31044,321,2020-01-15,0,0
31045,321,2020-01-14,0,0
31046,321,2020-01-13,0,0
31047,321,2020-01-12,0,0
31048,321,2020-01-11,0,0
31049,321,2020-01-10,0,0
31050,321,2020-01-09,0,0
31051,321,2020-01-08,0,0
31052,321,2020-01-07,0,0
31053,321,2020-01-06,0,0
31054,321,2020-01-05,0,0
31055,321,2020-01-04,0,0
31056,321,2020-01-03,0,0
31057,321,2020-01-02,0,0
31058,321,2020-01-01,0,0
31059,321,2019-12-31,0,0
31060,322,2020-06-22,0,0
31061,322,2020-06-21,0,0
31062,322,2020-06-20,0,0
31063,322,2020-06-19,0,0
31064,322,2020-06-18,0,0
31065,322,2020-06-17,0,0
31066,322,2020-06-16,0,0
31067,322,2020-06-15,0,0
31068,322,2020-06-14,0,0
31069,322,2020-06-13,0,0
31070,322,2020-06-12,0,0
31071,322,2020-06-11,0,0
31072,322,2020-06-10,0,0
31073,322,2020-06-09,0,0
31074,322,2020-06-08,0,0
31075,322,2020-06-07,0,0
31076,322,2020-06-06,0,0
31077,322,2020-06-05,0,2
31078,322,2020-06-04,0,0
31079,322,2020-06-03,0,0
31080,322,2020-06-02,0,0
31081,322,2020-06-01,0,0
31082,322,2020-05-31,0,0
31083,322,2020-05-30,0,0
31084,322,2020-05-29,0,0
31085,322,2020-05-28,0,0
31086,322,2020-05-27,0,0
31087,322,2020-05-26,0,0
31088,322,2020-05-25,0,0
31089,322,2020-05-24,0,1
31090,322,2020-05-23,0,0
31091,322,2020-05-22,0,0
31092,322,2020-05-21,0,0
31093,322,2020-05-20,0,0
31094,322,2020-05-19,0,0
31095,322,2020-05-18,0,0
31096,322,2020-05-17,0,0
31097,322,2020-05-16,0,0
31098,322,2020-05-15,0,1
31099,323,2020-06-22,1,25
31100,323,2020-06-21,0,20
31101,323,2020-06-20,0,39
31102,323,2020-06-19,0,33
31103,323,2020-06-18,0,0
31104,323,2020-06-17,0,11
31105,323,2020-06-16,1,40
31106,323,2020-06-15,0,12
31107,323,2020-06-14,0,25
31108,323,2020-06-13,1,11
31109,323,2020-06-12,0,13
31110,323,2020-06-11,0,14
31111,323,2020-06-10,1,13
31112,323,2020-06-09,0,11
31113,323,2020-06-08,0,14
31114,323,2020-06-07,0,11
31115,323,2020-06-06,2,13
31116,323,2020-06-05,0,5
31117,323,2020-06-04,0,5
31118,323,2020-06-03,1,15
31119,323,2020-06-02,0,8
31120,323,2020-06-01,0,8
31121,323,2020-05-31,0,7
31122,323,2020-05-30,0,4
31123,323,2020-05-29,0,3
31124,323,2020-05-28,1,0
31125,323,2020-05-27,0,1
31126,323,2020-05-26,0,0
31127,323,2020-05-25,0,10
31128,323,2020-05-24,2,6
31129,323,2020-05-23,1,9
31130,323,2020-05-22,0,2
31131,323,2020-05-21,0,5
31132,323,2020-05-20,1,4
31133,323,2020-05-19,1,3
31134,323,2020-05-18,1,3
31135,323,2020-05-17,0,4
31136,323,2020-05-16,0,4
31137,323,2020-05-15,0,2
31138,323,2020-05-14,0,1
31139,323,2020-05-13,0,1
31140,323,2020-05-12,0,12
31141,323,2020-05-11,0,0
31142,323,2020-05-10,0,0
31143,323,2020-05-09,0,10
31144,323,2020-05-08,0,11
31145,323,2020-05-07,0,8
31146,323,2020-05-06,2,4
31147,323,2020-05-05,0,8
31148,323,2020-05-04,0,4
31149,323,2020-05-03,0,2
31150,323,2020-05-02,2,11
31151,323,2020-05-01,0,0
31152,323,2020-04-30,0,0
31153,323,2020-04-29,0,8
31154,323,2020-04-28,4,9
31155,323,2020-04-27,1,4
31156,323,2020-04-26,3,3
31157,323,2020-04-25,0,16
31158,323,2020-04-24,0,0
31159,323,2020-04-23,0,0
31160,323,2020-04-22,0,2
31161,323,2020-04-21,0,8
31162,323,2020-04-20,1,10
31163,323,2020-04-19,0,5
31164,323,2020-04-18,1,3
31165,323,2020-04-17,0,14
31166,323,2020-04-16,0,0
31167,323,2020-04-15,0,0
31168,323,2020-04-14,1,9
31169,323,2020-04-13,0,2
31170,323,2020-04-12,1,11
31171,323,2020-04-11,0,6
31172,323,2020-04-10,0,0
31173,323,2020-04-09,1,17
31174,323,2020-04-08,0,0
31175,323,2020-04-07,0,1
31176,323,2020-04-06,2,3
31177,323,2020-04-05,1,3
31178,323,2020-04-04,0,1
31179,323,2020-04-03,0,0
31180,323,2020-04-02,0,3
31181,323,2020-04-01,0,0
31182,323,2020-03-31,0,0
31183,323,2020-03-30,0,0
31184,323,2020-03-29,0,0
31185,323,2020-03-28,0,0
31186,323,2020-03-27,0,0
31187,323,2020-03-26,0,0
31188,323,2020-03-25,0,0
31189,323,2020-03-24,0,0
31190,323,2020-03-23,0,0
31191,323,2020-03-22,0,1
31192,323,2020-03-21,0,0
31193,323,2020-03-20,0,0
31194,323,2020-03-19,0,0
31195,323,2020-03-18,0,1
31196,323,2020-03-17,0,1
31197,324,2020-06-22,0,24
31198,324,2020-06-21,0,10
31199,324,2020-06-20,0,10
31200,324,2020-06-19,0,33
31201,324,2020-06-18,0,0
31202,324,2020-06-17,0,0
31203,324,2020-06-16,2,49
31204,324,2020-06-15,0,0
31205,324,2020-06-14,2,9
31206,324,2020-06-13,1,16
31207,324,2020-06-12,0,15
31208,324,2020-06-11,0,46
31209,324,2020-06-10,0,62
31210,324,2020-06-09,0,14
31211,324,2020-06-08,0,0
31212,324,2020-06-07,0,17
31213,324,2020-06-06,0,43
31214,324,2020-06-05,0,0
31215,324,2020-06-04,0,14
31216,324,2020-06-03,0,14
31217,324,2020-06-02,0,12
31218,324,2020-06-01,0,26
31219,324,2020-05-31,0,12
31220,324,2020-05-30,0,13
31221,324,2020-05-29,1,6
31222,324,2020-05-28,1,22
31223,324,2020-05-27,0,2
31224,324,2020-05-26,0,0
31225,324,2020-05-25,0,0
31226,324,2020-05-24,0,3
31227,324,2020-05-23,0,1
31228,324,2020-05-22,0,2
31229,324,2020-05-21,0,1
31230,324,2020-05-20,0,3
31231,324,2020-05-19,0,0
31232,324,2020-05-18,0,0
31233,324,2020-05-17,0,1
31234,324,2020-05-16,0,0
31235,324,2020-05-15,0,0
31236,324,2020-05-14,0,0
31237,324,2020-05-13,0,0
31238,324,2020-05-12,0,0
31239,324,2020-05-11,0,0
31240,324,2020-05-10,0,0
31241,324,2020-05-09,0,0
31242,324,2020-05-08,0,0
